1, Coral Reefs, 29, Northern Salado, Rubber fig Salix caprea Adansonia digitata Quercus serrata Neem Tree Black locust, Mount Morgan, Hidden Lakes Circle C Dam Faucherie Lake Granite Lakes
297, Intertidal and Littoral Ecosystems, 1, Nelson–Saskatchewan, Neem Tree European beech Weeping willow Bristlecone pine Quercus suber Tea plant Clove Eastern white pine, Bald Mountain, Cape Canyon Reservoir Saddle Lake Taylor No. 2
298, Temperate Deserts and Semi-Deserts, 41, Pilcomayo, Eastern black walnut Tree of heaven Bay laurel Montezuma cypress Blue spruce Quercus ilex Pará rubber tree Silver maple Ginkgo Breadfruit Pará rubber tree Silver maple Star magnolia Rubber fig, Mount Whitney, Twin Lakes 1 Treasure Lakes Echo Lake Williamson No. 3 Dry Lake Sinaloa Lake
299, Managed Terrestrial Ecosystems, 23, Fly, Magnolia kobus Nutmeg Silver maple Ginkgo Adansonia digitata Weeping willow Southern magnolia Black locust Tilia cordata, Uncompahgre Peak, Fallen Moon, Lake of the Aster Lake McMurray Lake McGee Lake Deer Lake, Little Heenan Lake
300, Hot Deserts and Arid Shrublands, 20, Pecos, Tilia cordata Salix caprea Pecan Black locust Tasmanian blue gum, University Peak, McGee No. 7 Little Lakes River Spring Lakes Goose Lake Wild Lake
301, Tropical Rain Forest Ecosystems, 28, Olenyok, Tilia cordata Star magnolia Magnolia kobus Coast redwood English walnut, Mount Bona, Emigrant Meadow Lake Mildred Lakes Iron Lakes 1
302, Ecosystems of Disturbed Ground, 47, Niger, Weeping willow Star magnolia Bristlecone pine English oak Camphor tree Weeping willow Bristlecone pine Cacao tree Banyan Curry tree Rubber fig, , Borrego Sink Upper Palisade No. 2 Mud Lake Millie Lake Arrowhead Lake Salt Lake
303, Marine Ecosystems, 19, (Irrawaddy), Pistachio European ash Curry tree Bristlecone pine Cacao tree Blue spruce Magnolia kobus, Jacque Peak, Union Valley Reservoir Lake Almanor Jones Lake Big Five Lakes
304, Ecosystems of Disturbed Ground, 22, Salween, Quercus suber Banyan True cinnamon tree Camphor tree Salix caprea Papaya Adansonia digitata Magnolia kobus Tea plant, Henry Mountain, Sunset Lake, Upper Willow Lodge Pond Oneida Lake Summit Lake
305, Natural Grasslands, 42, Don, Star magnolia Montezuma cypress Star magnolia Nutmeg Pecan Bay laurel Giant sequoia, Mount Pinchot, Timber Lake McGinty Reservoir Quarry Lakes Pond Lily Lake Santa Ynez Lake Camp Lake
306, Mediterranean-Type Shrublands, 46, Northern Dvina – Sukhona, Quercus serrata Silver maple Tea plant Adansonia digitata Neem Tree European beech Northern Red Oak Camphor tree Curry tree Ginkgo Southern magnolia Clove Black locust, Mount Dubois, Mesa Lake San Mateo ISE Chain Lakes Blossom Lakes Five Lakes Basin
307, Coniferous Forests, Temperate Deciduous Forests, 33, Guaviare, Quercus suber Quercus serrata American sycamore Indian gooseberry White oak Tree of heaven Sycamore maple Curry tree Curry tree Quercus acutissima, Blanca Peak, Blueberry Lake Chain Lakes Aster Lake Coyote Reservoir Starkweather Lake Spirit Lake
308, Ecosystems of the Continental Shelves, 48, Don, Indian gooseberry Clove Tea plant Cacao tree Salix caprea, Mount Saint Elias, Wahoo Lakes Turf Lakes 2 Santee Recreational Lakes San Clemente Frog Lakes
309, Managed Aquatic Ecosystems, 8, Loire, Quercus ilex European ash White oak Salix caprea Southern magnolia European beech Black locust Eastern white pine American sycamore Brazil nut Montezuma cypress, Mount Morgan, Salmon Lake, Upper Airstrip Pond Post Lakes
310, Greenhouse Ecosystems, 20, Purús, English oak Salix caprea Tasmanian blue gum Papaya Quercus acutissima Neem Tree Tea plant Star magnolia Brazil nut Pecan, Mount Darwin, Emigrant Meadow Lake Burro Lake Patterson Lake Big Canyon Reservoir Kidder Lake
311, Polar and Alpine Tundra, 46, Japurá, Montezuma cypress Nutmeg Silver birch Banyan Salix caprea, University Peak, 4-Q Lakes Big Bear Lake Anaheim Lake Canyon Creek Lakes Pioneer Basin Lakes
312, Temperate Deserts and Semi-Deserts, 57, (Nonni), Weeping willow Blue spruce Bay laurel Star magnolia Cacao tree Tilia cordata Quercus ilex Banyan Camphor tree, San Luis Peak, Rainbow Lake Scorpion Lake South Lake Fawn Lake
313, Field Crop Ecosystems, 46, (Yili), Coast redwood Nutmeg Cacao tree Montezuma cypress English walnut Eastern black walnut Pecan, Tressider Peak, Adair Lake Ram Lake East Highland Reservoir Warner Lake Mirror Lake Tamarack Lakes
314, Lakes and Reservoirs, 60, K?z?l River, Bristlecone pine Tea plant Star magnolia Coast redwood Breadfruit Breadfruit Coast redwood Pará rubber tree Adansonia digitata Southern magnolia Papaya Montezuma cypress, Mount Bear, Crown Lake Wine Lily Lake Snag Lake Lucky Lake Craemer Reservoir
315, Mediterranean-Type Shrublands, 59, Paraguay, Ginkgo Tasmanian blue gum Giant sequoia Nutmeg European ash Eastern white pine American sycamore Quercus suber, Uncompahgre Peak, Crooked Lakes Crags Lake Amphitheater Lake Goose Pond Rust Lake
316, Managed Aquatic Ecosystems, 43, Madre de Dios, Neem Tree Silver birch Black locust Coast redwood American sycamore Montezuma cypress Bristlecone pine Tea plant Eastern black walnut Quercus suber, Mount Williamson, Smith Reservoir Jacks Butte Tank Bear Lake Needle Lake
317, Tropical Rain Forest Ecosystems, 43, Içá (Putumayo), Bay laurel Magnolia kobus Clove Banyan Quercus serrata Pecan Southern magnolia English oak, Mount Dubois, Doane Pond Crooked Lakes Lake Huntington Shelf Lake
318, Tropical Savannas, 50, Lerma - Rio Grande de Santiago, Clove Pistachio Indian gooseberry Tree of heaven Coast redwood Weeping willow Papaya Bristlecone pine White oak Magnolia kobus Tasmanian blue gum Tree of heaven, West Buffalo Peak, Twin Lakes Lone Lake Colby Lake Lake Idell
319, Coral Reefs, 8, Iguaçu, Coast redwood Tea plant Nutmeg Pistachio Black locust Blue spruce English walnut Tree of heaven, Mount Lincoln, Devils Lake Slattery Pond Lindsey Lakes Sandpiper Lake Middle Lake Piute Ponds
320, Temperate Deserts and Semi-Deserts, 11, Tigris, Cacao tree Cacao tree Silver maple Neem Tree Tasmanian blue gum Coast redwood Cacao tree, North Palisade, Ross 1 Reservoir Little Summit Lake Big Canyon Reservoir Whale Rock Reservoir East Lake East Lake
321, Intertidal and Littoral Ecosystems, 33, Bermejo, Brazil nut Rubber fig Quercus suber Quercus ilex Black locust True cinnamon tree Silver birch European beech Pecan Northern Red Oak, Freemont Peak, Jewel Lake Twin Lakes Oliver Lake Calvert Lake Downey Lake
322, Coniferous Forests, Temperate Deciduous Forests, 49, Khoper, European beech Adansonia digitata Magnolia kobus Pistachio Star magnolia Nutmeg Tea plant American sycamore Star magnolia Indian gooseberry Pistachio Southern magnolia, Mount Humphreys, Donner Euer Valley Picnic Grove Reservoir Lower Kinney Lake Sifford Lakes Lost Lakes Colton Recreation Lake
323, Wetland Forests, 5, Green, English oak Eastern black walnut Pará rubber tree European ash Weeping willow European beech Clove Salix caprea Silver birch Black locust, Mount Wrangell, Salt Springs Reservoir Big Five Lakes Muslatt Lake Lake Margaret
324, Ecosystems of the Continental Shelves, 6, Grande, Quercus acutissima Bristlecone pine Pistachio Magnolia kobus White oak Neem Tree Curry tree Pará rubber tree Silver birch Adansonia digitata Bristlecone pine, Mount Wrangell, Morris Reservoir El Nido Reservoir Benson Lake River Spring Lakes John Anson Ford Park Lake
325, Lakes and Reservoirs, 51, Aruwimi, Ginkgo Southern magnolia Bay laurel Pará rubber tree Banyan European beech Nutmeg Quercus suber Tea plant Pará rubber tree Nutmeg English oak Bristlecone pine Brazil nut, Mount Morgan, Finnon Reservoir Crabtree Lakes Sherrold Lake Madera Equalization Reservoir
326, Dry Coastal Ecosystems, 17, Mekong, Coast redwood Cacao tree Pará rubber tree Montezuma cypress Pará rubber tree Eastern black walnut Breadfruit Southern magnolia Tree of heaven Curry tree, Pikes Peak, Silver Lake Russian Lake South Fork Lakes Grouse Lakes Eastern Brook Lake
327, Tree Crop Ecosystems, 13, (Zambesi), Tea plant Brazil nut Silver maple Giant sequoia White oak Tasmanian blue gum Eastern white pine Pará rubber tree Blue spruce Pará rubber tree Blue spruce Pecan Banyan, Handies Peak, Hamilton Lakes Shadow Lake Nine No. 1 Saddlebag Lake
328, Tropical Savannas, 4, (Heilong Jiang), Adansonia digitata Curry tree Quercus acutissima Quercus ilex English oak Magnolia kobus, Mount Silverthrone, West Park Lakes Lily Lake Anzar Lake Iron Lakes 2 Crystal Lake
329, Inland Aquatic Ecosystems, 16, Jubba–Shebelle, Cacao tree Coast redwood Camphor tree Eastern black walnut Tilia cordata, Mount Bona, Top Lake Mills Salt Lake Vee Lake Telephone Flat Reservoir
330, Tree Crop Ecosystems, 57, Yenisei–Angara–Selenge, Weeping willow Southern magnolia Neem Tree European beech Pecan Weeping willow Northern Red Oak English walnut, Mount Jackson, Williamson No. 3 Westlake Lake Pond Lily Lake Spearhead Lake
331, Managed Aquatic Ecosystems, 50, Red (USA), Salix caprea Silver birch Southern magnolia Ginkgo Quercus ilex European beech Tilia cordata Black locust, Francs Peak, Toms Lake Reservoir M Hidden Lakes Julia Lake
332, Heathlands and Related Shrublands, 10, Vistula, English oak Coast redwood Ginkgo Breadfruit Pistachio Weeping willow Tea plant, North Arapaho Peak, Cathedral Lake Lake Almanor Kern River No. 15-17
333, Tree Crop Ecosystems, 30, Ishim, Star magnolia Ginkgo Nutmeg Tea plant Neem Tree, Sunshine Peak, Sifford Lakes Mountain Meadows Reservoir Angel Lake
334, Bioindustrial Ecosystems, 20, (Tajo/Tejo), Silver maple Indian gooseberry Northern Red Oak Black locust Black locust Nutmeg Northern Red Oak Quercus acutissima Tea plant, Mount Princeton, Boulder Lake, Little Williamson No. 4 Jewel Lake Frog Lake Trail Lakes
335, Natural Grasslands, 25, Han, European beech European ash White oak Tree of heaven Neem Tree Tea plant Silver birch, Mount Ouray, Trinity Alps Lake Buck Lakes Silver Lake Searles Lake Rainbow Lake Boy Scout Lake, Lower
336, Marine Ecosystems, 41, Zeya, Black locust Nutmeg Nutmeg Blue spruce Quercus acutissima Star magnolia Eastern black walnut Quercus ilex Tilia cordata, Sunshine Peak, Crystal Waterhole Fontanilis Lake Seven Gables Lakes Heather Farms Pond
337, Wet Coastal Ecosystems, 23, Vistula, Quercus suber Tilia cordata White oak Papaya Weeping willow European ash Silver birch Tea plant Neem Tree Star magnolia Black locust Curry tree, , Sage Lake Craemer Reservoir Baldwin Lake
338, Temperate Broad-Leaved Evergreen Forests, 54, Congo–Chambeshi, Sycamore maple Pará rubber tree Breadfruit English walnut Magnolia kobus Black locust Tilia cordata Quercus ilex Bay laurel, Mount Yale, Breeze Lake Hog Lake Cliff Lake Lost Lakes Jawbone Lake
339, Managed Terrestrial Ecosystems, 2, Churchill, Indian gooseberry Montezuma cypress Tea plant Coast redwood Giant sequoia Quercus acutissima Neem Tree Bay laurel Bay laurel Banyan Magnolia kobus Silver birch, Mount Bona, Chinquapin Lakes Calaveras Cement Silver Lake Florence Lake
340, Bioindustrial Ecosystems, 19, Essequibo, Neem Tree White oak Weeping willow Quercus acutissima Brazil nut Pistachio, Mount Fairweather, Snag Lake Dry Lake Indian Reservoir
341, Marine Ecosystems, 60, (Rio Paraguay), Coast redwood Star magnolia Quercus ilex Magnolia kobus Tea plant Sycamore maple Brazil nut Coast redwood Tilia cordata Salix caprea, Tower Mountain, Saddle Lake Lost Lake Timberhill High Loch Leven Lake Bear Canyon Falls
342, Mires: Swamp, Bog, Fen, and Moor, 60, Murray–Darling, Black locust Sycamore maple Brazil nut Bay laurel Breadfruit Eastern white pine Silver birch Curry tree Silver maple Pistachio Bay laurel, Mount Keith, Mammoth Teal Lake Duck Soup Pond Wallace Lake
343, Tree Crop Ecosystems, 56, Pechora, Bristlecone pine Papaya Brazil nut Banyan Star magnolia Bay laurel Bristlecone pine Sycamore maple Nutmeg Pistachio Black locust Rubber fig, Mount Jackson, Coyote Hole Gable Lakes Sindicich Lagoons Duck Lake
344, Wet Coastal Ecosystems, 6, Narmada, Adansonia digitata Camphor tree American sycamore Curry tree Neem Tree European beech American sycamore Giant sequoia Giant sequoia Cacao tree European ash, Mount Princeton, Little Libby Lake Hilton Creek Lakes Bill Reservoir Number One
345, Mires: Swamp, Bog, Fen, and Moor, 51, (Zambesi), Weeping willow Banyan Coconut Ginkgo English oak Southern magnolia Adansonia digitata Neem Tree Quercus acutissima Tasmanian blue gum Banyan Montezuma cypress, Mount Shasta, Deadman Lake Horsehead Lake Hidden Lake McGee Lake Sanford Lake
346, Bioindustrial Ecosystems, 49, São Francisco, Adansonia digitata Clove Pistachio Weeping willow Breadfruit Silver maple Banyan Weeping willow, Mount Massive, Grass Lake Arden Bar Pond Lake Frey Hidden Lake Lake Mission Viejo Jackass Lakes
347, Estuaries and Enclosed Seas, 25, Desna, Silver birch Banyan Curry tree Coast redwood European ash, Pikes Peak, Glacier Ridge No. 9 Johnson Reservoir Mockingbird Reservoir Simmons Trout Lake
348, Field Crop Ecosystems, 45, Bermejo, Pecan Sycamore maple Silver birch True cinnamon tree Ginkgo Sycamore maple Quercus ilex Brazil nut English oak Nutmeg Coconut Eastern white pine White oak Eastern black walnut, Mauna Loa, Wedge Lake Anaheim Lake Eagle Lakes Meadow Lake Hidden Lake #2 Little Libby Lake
349, Heathlands and Related Shrublands, 44, Tagus, Adansonia digitata Coconut Nutmeg American sycamore Southern magnolia, (Boundary Point 180)Middle Peak, Chimney Rock Lake Twin Lakes Coyote Reservoir Hedgpeth Lake Chinquapin Lake Mildred Lakes
350, Estuaries and Enclosed Seas, 49, Sepik, Brazil nut Neem Tree American sycamore English oak Curry tree European ash Black locust Giant sequoia Magnolia kobus Silver birch Tea plant Sycamore maple, Antora Peak, Spring Hill Reservoir Hoover Lakes Emerald Lake Red Mountain Lake
351, Natural Grasslands, 42, Vilyuy, Tilia cordata Quercus serrata English walnut Clove Camphor tree English walnut Giant sequoia Camphor tree Blue spruce Bristlecone pine, Mount Fairweather, Lambert Reservoir Silver Pass Lake Glacier Lakes
352, Aquatic Ecosystems, 3, Tietê, Eastern black walnut English oak Cacao tree Pará rubber tree Quercus serrata Coconut Tasmanian blue gum English oak Bristlecone pine, Kings Peak, Four Lakes Six Shooter Lake Second Dinkey Lake Middle Turret Lakes Upper Crystal Springs Reservoir
353, Estuaries and Enclosed Seas, 48, Canadian, Blue spruce Eastern white pine American sycamore Magnolia kobus European beech Northern Red Oak Magnolia kobus Quercus acutissima Tea plant, Mount Silverheels, Lost Dog Lake Householder Reservoir Snake Lake Rose Lake, Upper
354, Natural Grasslands, 18, Japurá, Black locust Brazil nut Weeping willow Silver maple Camphor tree Southern magnolia Giant sequoia Curry tree Pará rubber tree Banyan Star magnolia Tea plant English oak, Treasure Mountain, Galway Lake Arctic Lake Victor Valley College Pond
355, Coral Reefs, 34, Ganges–Hooghly–Padma, Silver birch Quercus acutissima Quercus ilex Star magnolia Quercus ilex, Mount Lincoln, Kearsarge Lakes Lagoon Pond McGee Lake Upper Twin Lake Lake Francis
356, Heathlands and Related Shrublands, 6, Sankuru, Northern Red Oak Southern magnolia Clove Giant sequoia Tea plant Blue spruce Quercus serrata Eastern black walnut European ash Quercus ilex Quercus serrata Blue spruce Bristlecone pine Bay laurel, (Fairweather Mountain)Mount Evans, Gas Drum Flat Summit Lake Elephant Rock Lake Legg Lake Woodward Park Pond 3 Doyle Reservoir
357, Managed Terrestrial Ecosystems, 43, Aras, Indian gooseberry Tree of heaven Coast redwood Quercus ilex Brazil nut, , Seven Gables Lakes 5 El Estero Little Last Chance Lake Pumpkinseed Lake
358, River and Stream Ecosystems, 48, (Zambesi), English oak Neem Tree Silver maple Pistachio Neem Tree Papaya Camphor tree Pecan Quercus acutissima Coconut Rubber fig, Grays Peak, Lobe Lake, Lower Donner Lake Shoestring Reservoir Kirkwood Lake
359, Hot Deserts and Arid Shrublands, 22, Milk, Blue spruce Northern Red Oak Camphor tree True cinnamon tree Coast redwood Giant sequoia Pecan Pecan Clove Breadfruit Black locust Giant sequoia Pistachio Indian gooseberry, Mount Jackson, Marie Lakes Ramer Lake Chain Lake #2
360, Aquatic Ecosystems, 18, Shire, Montezuma cypress Black locust Adansonia digitata Tilia cordata Camphor tree Quercus ilex Tasmanian blue gum Quercus acutissima Papaya Sycamore maple Silver birch Silver maple Brazil nut Bristlecone pine, Mount Sanford, Five Lakes Basin Antioch Municipal Reservoir The Beaver Ponds Dingleberry Lake
361, Intertidal and Littoral Ecosystems, 8, Pearl – Zhu Jiang, American sycamore Rubber fig Blue spruce Clove Star magnolia Quercus suber Weeping willow Northern Red Oak Silver maple European beech Pará rubber tree Tilia cordata Pecan, Summit Peak, Williamson No. 5 Eagle Lakes Forni Lake Tulainyo Lake
362, Intertidal and Littoral Ecosystems, 34, Ghaghara, Eastern black walnut True cinnamon tree Southern magnolia Bristlecone pine Ginkgo Ginkgo Neem Tree Cacao tree Black locust Camphor tree, Mount Hunter, Telephone Lake Burro Lake, Middle Hilton Creek Lakes Rush Creek Lake
363, Lakes and Reservoirs, 29, Zeya, Tilia cordata Clove Blue spruce Adansonia digitata European ash Northern Red Oak Giant sequoia Tasmanian blue gum White oak Rubber fig Northern Red Oak American sycamore Rubber fig Magnolia kobus, , Reservoir M Treasure Lakes Beaver Mountain Reservoir Don Castro Reservoir
364, Tree Crop Ecosystems, 1, Jubba–Shebelle, Neem Tree Camphor tree Blue spruce Tasmanian blue gum Silver birch Blue spruce Black locust Tasmanian blue gum, Mount Marcus Baker, Tamarack Lake Monument Lake Treasure Lakes
